Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,WeekStatus,Mon,Tue,Wed,Thrs,Fri,Sat,Sun
120.0,10.0,17.0,43.9,16.2,44.0,17.39,41.9,15.19,43.4333333333333,15.39,49.59,7.53,99.9,15.6,39.08,16.39,46.95,15.1,43.5,6.8,770.1,98.0,5.0,39.0,6.5,31.907847232650965,31.907847232650965,0,0,0,0,0,0,1,0
110.0,10.0,17.0,43.975,16.2,44.06,17.39,41.8633333333333,15.19,43.5,15.39,49.6144444444444,7.53,99.9,15.6,39.09,16.3844444444444,47.005,15.1,43.5,6.85,770.133333333333,97.8333333333333,4.66666666666667,41.0,6.53333333333333,2.8934456524439156,2.8934456524439156,0,0,0,0,0,0,1,0
110.0,10.0,17.0,44.0,16.2,44.09,17.39,41.8633333333333,15.19,43.5,15.39,49.6511111111111,7.65666666666667,99.9,15.6,39.1083333333333,16.3733333333333,47.08,15.0666666666667,43.56,6.9,770.166666666667,97.6666666666667,4.33333333333333,43.0,6.56666666666667,33.6898906622082,33.6898906622082,0,0,0,0,0,0,1,0
250.0,10.0,17.0,44.03,16.2,44.09,17.39,41.9,15.19,43.56,15.39,49.6938888888889,7.86666666666667,99.9,15.6,39.1877777777778,16.3677777777778,47.0961111111111,15.0666666666667,43.56,6.95,770.2,97.5,4.0,45.0,6.6,34.577238536439836,34.577238536439836,0,0,0,0,0,0,1,0
250.0,10.0,17.0,44.09,16.2,44.1266666666667,17.39,41.9666666666667,15.19,43.6633333333333,15.39,49.6694444444444,8.12666666666667,99.9,15.6,39.225,16.3622222222222,47.1511111111111,15.0,43.59,7.0,770.233333333333,97.3333333333333,3.66666666666667,47.0,6.63333333333333,37.26144798565656,37.26144798565656,0,0,0,0,0,0,1,0
100.0,10.0,17.0,44.09,16.2,44.2,17.39,42.09,15.19,43.6633333333333,15.39,49.6144444444444,8.3,99.9,15.6,39.29,16.3066666666667,47.2044444444444,15.025,43.6175,7.05,770.266666666667,97.1666666666667,3.33333333333333,49.0,6.66666666666667,6.203093531075865,6.203093531075865,0,0,0,0,0,0,1,0
120.0,10.0,17.0,44.1633333333333,16.2,44.245,17.39,42.09,15.19,43.7,15.39,49.645,8.3,99.9,15.6,39.3205555555556,16.3677777777778,47.67,15.1,43.76,7.1,770.3,97.0,3.0,51.0,6.7,7.558589335530996,7.558589335530996,0,0,0,0,0,0,1,0
120.0,10.0,16.89,44.29,16.2,44.29,17.39,42.1266666666667,15.19,43.7,15.39,49.6816666666667,8.46,99.9,15.6,39.4,16.4572222222222,48.3711111111111,15.0666666666667,43.76,7.15,770.266666666667,96.6666666666667,3.33333333333333,53.1666666666667,6.68333333333333,8.871531265322119,8.871531265322119,0,0,0,0,0,0,1,0
140.0,10.0,16.89,44.3633333333333,16.2,44.29,17.39,42.2,15.19,43.73,15.39,49.6694444444444,8.6,99.9,15.6,39.4,16.5277777777778,48.8155555555556,15.0,43.76,7.2,770.233333333333,96.3333333333333,3.66666666666667,55.3333333333333,6.66666666666667,0.443473388440907,0.443473388440907,0,0,0,0,0,0,1,0
190.0,10.0,16.89,44.4333333333333,16.2,44.29,17.39,42.29,15.19,43.8175,15.39,49.7,8.63,99.9,15.6,39.4611111111111,16.6166666666667,49.1811111111111,15.0,43.79,7.25,770.2,96.0,4.0,57.5,6.65,31.68943215860054,31.68943215860054,0,0,0,0,0,0,1,0
150.0,10.0,16.89,44.5,16.2,44.29,17.29,42.29,15.19,43.9,15.39,49.71,8.69,99.9,15.6,39.5,16.715,49.5338888888889,15.0666666666667,43.93,7.3,770.166666666667,95.6666666666667,4.33333333333333,59.6666666666667,6.63333333333333,18.637544254306704,18.637544254306704,0,0,0,0,0,0,1,0
150.0,10.0,16.89,44.5,16.2,44.4,17.29,42.29,15.19,43.9333333333333,15.39,49.765,8.72666666666667,99.9,15.6,39.515,16.7966666666667,49.7027777777778,15.1,44.0,7.35,770.133333333333,95.3333333333333,4.66666666666667,61.8333333333333,6.61666666666667,13.886002451181412,13.886002451181412,0,0,0,0,0,0,1,0
150.0,10.0,16.89,44.56,16.2,44.4,17.29,42.3266666666667,15.19,44.0,15.39,49.79,8.86,99.9,15.6,39.59,16.89,49.9377777777778,15.1,44.06,7.4,770.1,95.0,5.0,64.0,6.6,8.625425037462264,8.625425037462264,0,0,0,0,0,0,1,0
150.0,10.0,16.89,44.59,16.2,44.4,17.29,42.4,15.19,44.03,15.39,49.79,8.845,99.9,15.6,39.6083333333333,17.0094444444444,50.0411111111111,15.1,44.09,7.41666666666667,770.133333333333,95.0,4.83333333333333,63.6666666666667,6.61666666666667,10.18555706832558,10.18555706832558,0,0,0,0,0,0,1,0
140.0,10.0,16.89,44.6633333333333,16.2,44.4666666666667,17.3566666666667,42.5,15.19,44.09,15.39,49.845,8.89,99.9,15.6,39.7,17.0666666666667,50.2083333333333,15.1,44.1633333333333,7.43333333333333,770.166666666667,95.0,4.66666666666667,63.3333333333333,6.63333333333333,11.093544086907059,11.093544086907059,0,0,0,0,0,0,1,0
130.0,10.0,16.89,44.7,16.2,44.5,17.3566666666667,42.5,15.19,44.09,15.39,49.9222222222222,8.89,99.9,15.6,39.705,17.1055555555556,50.3138888888889,15.0,44.09,7.45,770.2,95.0,4.5,63.0,6.65,12.671575229614973,12.671575229614973,0,0,0,0,0,0,1,0
180.0,10.0,16.89,44.76,16.2,44.5,17.3233333333333,42.4666666666667,15.19,44.09,15.39,49.9277777777778,8.73333333333333,99.9,15.6,39.78,17.1666666666667,50.4888888888889,15.0,44.09,7.46666666666667,770.233333333333,95.0,4.33333333333333,62.6666666666667,6.66666666666667,8.504884468857199,8.504884468857199,0,0,0,0,0,0,1,0
280.0,10.0,16.89,44.79,16.2,44.59,17.3233333333333,42.4,15.19,44.1266666666667,15.39,50.0,8.53333333333333,99.9,15.6,39.79,17.215,50.515,15.0,44.2,7.48333333333333,770.266666666667,95.0,4.16666666666667,62.3333333333333,6.68333333333333,46.08383820159361,46.08383820159361,0,0,0,0,0,0,1,0
170.0,10.0,16.89,44.79,16.2,44.59,17.29,42.5,15.19,44.2,15.39,50.0,8.32333333333333,99.9,15.6,39.79,17.34,50.545,15.0,44.2,7.5,770.3,95.0,4.0,62.0,6.7,17.265672923531383,17.265672923531383,0,0,0,0,0,0,1,0
130.0,20.0,16.8233333333333,44.8266666666667,16.2,44.6266666666667,17.29,42.56,15.16,44.2,15.39,50.035,8.06333333333333,99.9,15.6,39.79,17.4383333333333,50.4777777777778,15.0,44.23,7.35,770.366666666667,95.5,4.0,60.1666666666667,6.63333333333333,4.255460458807647,4.255460458807647,0,0,0,0,0,0,1,0
80.0,0.0,16.89,44.925,16.1333333333333,44.76,17.29,42.53,15.1,44.2,15.39,50.09,8.0,99.9,15.6,39.79,17.5666666666667,50.5,15.0,44.29,7.2,770.433333333333,96.0,4.0,58.3333333333333,6.56666666666667,18.890890257898718,18.890890257898718,0,0,0,0,0,0,1,0
80.0,10.0,16.89,45.0,16.1,44.9633333333333,17.29,42.6633333333333,15.13,44.2,15.39,50.1622222222222,7.93333333333333,99.9,15.6,39.79,17.6611111111111,50.4827777777778,15.0,44.29,7.05,770.5,96.5,4.0,56.5,6.5,27.167175977956504,27.167175977956504,0,0,0,0,0,0,1,0
70.0,0.0,16.89,45.4266666666667,16.1,45.3633333333333,17.29,42.73,15.19,44.2,15.39,50.335,7.76333333333333,99.9,15.6,39.8022222222222,17.715,50.56,15.0,44.29,6.9,770.566666666667,97.0,4.0,54.6666666666667,6.43333333333333,39.35054630273953,39.35054630273953,0,0,0,0,0,0,1,0
80.0,10.0,16.89,45.76,16.1,45.59,17.3566666666667,42.8633333333333,15.16,44.2,15.39,50.5183333333333,7.62333333333333,99.9,15.6,39.845,17.78,50.6966666666667,15.0,44.3266666666667,6.75,770.633333333333,97.5,4.0,52.8333333333333,6.36666666666667,16.015676385723054,16.015676385723054,0,0,0,0,0,0,1,0
60.0,0.0,16.8566666666667,45.76,16.1,45.59,17.39,43.0,15.1,44.26,15.39,50.645,7.5,99.9,15.6,39.9,17.8066666666667,50.8083333333333,15.0,44.3725,6.6,770.7,98.0,4.0,51.0,6.3,41.90192591631785,41.90192591631785,0,0,0,0,0,0,1,0
40.0,10.0,16.8566666666667,45.76,16.1,45.59,17.39,43.0,15.19,44.29,15.39,50.735,7.43333333333333,99.9,15.6,39.9,17.885,50.8877777777778,15.0,44.29,6.58333333333333,770.683333333333,98.0,4.0,50.0,6.28333333333333,49.923524260520935,49.923524260520935,0,0,0,0,0,0,1,0
50.0,0.0,16.79,45.7,16.1,45.56,17.39,43.09,15.13,44.29,15.39,50.79,7.3,99.9,15.5888888888889,39.9,17.9633333333333,50.9,15.0,44.4,6.56666666666667,770.666666666667,98.0,4.0,49.0,6.26666666666667,10.672149620950222,10.672149620950222,0,0,0,0,0,0,1,0
70.0,0.0,16.79,45.7,16.1,45.5,17.315,43.1175,15.1,44.29,15.39,50.79,7.3,99.9,15.5666666666667,39.9,18.0166666666667,50.9166666666667,15.0,44.4,6.55,770.65,98.0,4.0,48.0,6.25,21.8648245674558,21.8648245674558,0,0,0,0,0,0,1,0
80.0,10.0,16.79,45.6633333333333,16.1,45.5,17.29,43.2,15.1,44.3633333333333,15.37,50.8144444444444,7.26333333333333,99.9,15.5666666666667,39.9,18.1,51.0,15.0,44.4,6.53333333333333,770.633333333333,98.0,4.0,47.0,6.23333333333333,18.936499813571572,18.936499813571572,0,0,0,0,0,0,1,0
120.0,10.0,16.79,45.59,16.1,45.5,17.29,43.2,15.1,44.3633333333333,15.36,50.79,7.19,99.9,15.5611111111111,40.0394444444444,18.1,50.8494444444444,15.0,44.4,6.51666666666667,770.616666666667,98.0,4.0,46.0,6.21666666666667,48.27883542748168,48.27883542748168,0,0,0,0,0,0,1,0
120.0,10.0,16.79,45.5266666666667,16.1,45.4666666666667,17.23,42.6666666666667,15.1,44.3266666666667,15.37,50.79,7.19,99.9,15.5111111111111,40.3627777777778,18.1222222222222,50.7327777777778,15.0,44.4633333333333,6.5,770.6,98.0,4.0,45.0,6.2,32.055825111456215,32.055825111456215,0,0,0,0,0,0,1,0
420.0,10.0,16.79,45.2666666666667,16.1,45.3266666666667,17.2,42.53,15.1,44.5266666666667,15.36,50.755,7.19,99.9,15.5,40.5983333333333,18.1555555555556,50.4511111111111,15.0,44.59,6.25,770.583333333333,97.8333333333333,3.66666666666667,46.6666666666667,5.93333333333333,40.30676669208333,40.30676669208333,0,0,0,0,0,0,1,0
410.0,20.0,16.79,45.29,16.1,45.3633333333333,17.2,42.59,15.1,44.73,15.375,50.7,7.19,99.9,15.4877777777778,40.77,18.0833333333333,49.5072222222222,15.0,44.7,6.0,770.566666666667,97.6666666666667,3.33333333333333,48.3333333333333,5.66666666666667,45.95310944132507,45.95310944132507,0,0,0,0,0,0,1,0
240.0,10.0,16.79,45.29,16.1,45.29,17.29,42.7,15.1,44.79,15.365,50.7,6.93333333333333,99.9,15.4877777777778,40.9105555555556,17.9083333333333,48.8827777777778,15.0,44.7,5.75,770.55,97.5,3.0,50.0,5.4,2.9311224003322423,2.9311224003322423,0,0,0,0,0,0,1,0
220.0,10.0,16.79,45.1633333333333,16.1,45.29,17.29,42.76,15.1,44.9633333333333,15.37,50.72,6.66,99.9,15.5,41.045,17.8455555555556,48.9838888888889,15.0,44.8,5.5,770.533333333333,97.3333333333333,2.66666666666667,51.6666666666667,5.13333333333333,23.88214278034866,23.88214278034866,0,0,0,0,0,0,1,0
60.0,10.0,16.79,45.09,16.1,45.29,17.26,42.76,15.1,45.09,15.36,50.735,6.36666666666667,99.9,15.5,41.1327777777778,17.9083333333333,49.5088888888889,15.0,45.0,5.25,770.516666666667,97.1666666666667,2.33333333333333,53.3333333333333,4.86666666666667,34.84413941623643,34.84413941623643,0,0,0,0,0,0,1,0
70.0,10.0,16.8233333333333,45.36,16.1,45.3266666666667,17.2,42.76,15.1,45.1633333333333,15.36,50.79,6.22666666666667,99.9,15.5,41.2,18.0277777777778,49.8755555555556,15.0,45.4633333333333,5.0,770.5,97.0,2.0,55.0,4.6,2.2335754707455635,2.2335754707455635,0,0,0,0,0,0,1,0
90.0,0.0,16.89,45.6333333333333,16.1,45.4666666666667,17.29,42.9,15.16,45.2233333333333,15.345,50.79,6.22666666666667,99.9,15.4877777777778,41.205,18.1166666666667,50.2605555555556,15.0,45.6633333333333,5.21666666666667,770.533333333333,96.8333333333333,2.16666666666667,56.1666666666667,4.78333333333333,37.84271584590897,37.84271584590897,0,0,0,0,0,0,1,0
110.0,10.0,16.89,45.59,16.1333333333333,45.59,17.29,42.9666666666667,15.1,45.4633333333333,15.35,50.8144444444444,6.3,99.9,15.4877777777778,41.28,18.2,50.5116666666667,15.0,45.7,5.43333333333333,770.566666666667,96.6666666666667,2.33333333333333,57.3333333333333,4.96666666666667,29.583686240948737,29.583686240948737,0,0,0,0,0,0,1,0
90.0,0.0,16.89,45.7475,16.2,45.6633333333333,17.29,43.03,15.1,45.6633333333333,15.33,50.79,6.4,99.9,15.4755555555556,41.27,18.1888888888889,50.6338888888889,15.0,45.6266666666667,5.65,770.6,96.5,2.5,58.5,5.15,25.507023150566965,25.507023150566965,0,0,0,0,0,0,1,0
100.0,10.0,16.9633333333333,46.1333333333333,16.4266666666667,45.7,17.29,43.09,15.19,45.9333333333333,15.345,50.79,6.46666666666667,99.9,15.4205555555556,41.28,18.1816666666667,50.9527777777778,15.0,45.56,5.86666666666667,770.633333333333,96.3333333333333,2.66666666666667,59.6666666666667,5.33333333333333,22.630088322330266,22.630088322330266,0,0,0,0,0,0,1,0
90.0,0.0,17.1333333333333,46.29,16.5666666666667,45.5666666666667,17.29,43.23,15.19,46.1333333333333,15.355,50.8083333333333,6.5,99.9,15.39,41.28,18.28,51.08,15.0,45.5,6.08333333333333,770.666666666667,96.1666666666667,2.83333333333333,60.8333333333333,5.51666666666667,1.274098304565996,1.274098304565996,0,0,0,0,0,0,1,0
90.0,10.0,17.2,46.23,16.8233333333333,45.3633333333333,17.29,43.29,15.19,46.4633333333333,15.365,50.9,6.5,99.9,15.39,41.29,18.34,51.09,15.0,45.45,6.3,770.7,96.0,3.0,62.0,5.7,48.09218046721071,48.09218046721071,0,0,0,0,0,0,1,0
90.0,10.0,17.3233333333333,46.29,16.9975,45.14,17.39,43.29,15.19,46.7233333333333,15.345,50.9055555555556,6.5,99.9,15.4144444444444,41.29,18.4572222222222,51.0294444444444,15.0,45.3633333333333,6.23333333333333,770.666666666667,95.1666666666667,3.16666666666667,55.0,5.5,49.38137198332697,49.38137198332697,0,0,0,0,0,0,1,0
70.0,20.0,17.4633333333333,46.43,17.1666666666667,45.09,17.39,43.3633333333333,15.3,47.1566666666667,15.345,50.9888888888889,6.5,99.9,15.4144444444444,41.3144444444444,18.4205555555556,50.5072222222222,15.0,45.29,6.16666666666667,770.633333333333,94.3333333333333,3.33333333333333,48.0,5.3,31.717977905645967,31.717977905645967,0,0,0,0,0,0,1,0
70.0,0.0,17.6333333333333,46.6633333333333,17.3233333333333,44.9666666666667,17.445,43.6,15.3,47.565,15.37,51.035,6.5,99.9,15.3961111111111,41.28,18.3344444444444,50.15,15.0,45.26,6.1,770.6,93.5,3.5,41.0,5.1,21.277067344635725,21.277067344635725,0,0,0,0,0,0,1,0
80.0,10.0,17.76,46.33,17.4633333333333,44.8266666666667,17.5,43.73,15.3,47.8633333333333,15.39,51.09,6.43333333333333,99.9,15.4205555555556,41.225,18.3788888888889,50.1022222222222,15.0,45.3333333333333,6.03333333333333,770.566666666667,92.6666666666667,3.66666666666667,34.0,4.9,13.331295258831233,13.331295258831233,0,0,0,0,0,0,1,0
100.0,0.0,17.9266666666667,46.0266666666667,17.6633333333333,44.56,17.5,43.79,15.39,48.1266666666667,15.39,51.1572222222222,6.295,99.9,15.4266666666667,41.155,18.4327777777778,50.1327777777778,15.0,45.26,5.96666666666667,770.533333333333,91.8333333333333,3.83333333333333,27.0,4.7,4.02847439981997,4.02847439981997,0,0,0,0,0,0,1,0
100.0,0.0,18.1333333333333,45.7666666666667,17.8566666666667,44.4333333333333,17.5,43.9,15.39,48.26,15.39,51.21,5.96666666666667,99.9,15.4083333333333,41.1022222222222,18.5222222222222,50.245,15.0,45.1266666666667,5.9,770.5,91.0,4.0,20.0,4.5,16.50707817170769,16.50707817170769,0,0,0,0,0,0,1,0
90.0,0.0,18.3233333333333,45.43,18.0,44.1333333333333,17.5666666666667,43.9666666666667,15.4266666666667,48.4633333333333,15.39,51.265,5.9,99.9,15.3961111111111,41.015,18.5388888888889,50.29,15.0,45.09,5.9,770.466666666667,90.8333333333333,4.16666666666667,20.5,4.46666666666667,44.70250514568761,44.70250514568761,0,0,0,0,0,0,1,0
110.0,0.0,18.4633333333333,45.23,18.1333333333333,43.9333333333333,17.6,43.9666666666667,15.5,48.59,15.39,51.29,5.8,99.9,15.4144444444444,40.9722222222222,18.6,50.265,15.0,45.03,5.9,770.433333333333,90.6666666666667,4.33333333333333,21.0,4.43333333333333,15.333759924396873,15.333759924396873,0,0,0,0,0,0,1,0
110.0,0.0,18.6333333333333,44.8633333333333,18.23,43.7,17.6666666666667,44.0266666666667,15.5333333333333,48.6266666666667,15.39,51.29,5.86666666666667,99.9,15.4144444444444,40.9222222222222,18.6983333333333,50.1816666666667,14.9633333333333,44.9666666666667,5.9,770.4,90.5,4.5,21.5,4.4,20.121192059013993,20.121192059013993,0,0,0,0,0,0,1,0
110.0,0.0,18.7,44.6566666666667,18.3566666666667,43.5,17.7,44.0,15.6,48.7,15.4327777777778,51.3144444444444,5.93333333333333,99.9,15.4083333333333,40.8877777777778,18.79,49.9972222222222,14.89,44.9,5.9,770.366666666667,90.3333333333333,4.66666666666667,22.0,4.36666666666667,28.689569875132293,28.689569875132293,0,0,0,0,0,0,1,0
110.0,0.0,18.89,44.43,18.5333333333333,43.26,17.7,44.0,15.6,48.7,15.4144444444444,51.3083333333333,6.0,99.9,15.4205555555556,40.8205555555556,18.8511111111111,49.8916666666667,14.89,44.8633333333333,5.9,770.333333333333,90.1666666666667,4.83333333333333,22.5,4.33333333333333,29.8494192189537,29.8494192189537,0,0,0,0,0,0,1,0
100.0,0.0,18.9633333333333,44.1566666666667,18.6,43.0666666666667,17.79,43.9666666666667,15.66,48.76,15.445,51.345,5.96666666666667,99.9,15.4205555555556,40.8205555555556,18.9083333333333,49.7572222222222,14.89,44.79,5.9,770.3,90.0,5.0,23.0,4.3,28.500856878235936,28.500856878235936,0,0,0,0,0,0,1,0
40.0,0.0,17.7,43.0,17.0,42.59,18.39,43.7,15.63,46.3266666666667,15.38,51.09,6.12333333333333,99.9,15.69,40.0,18.26,53.3533333333333,15.4633333333333,48.59,6.0,767.7,93.0,7.0,62.0,5.0,37.25584044586867,37.25584044586867,0,0,0,0,0,0,0,1
40.0,0.0,17.625,43.0,16.9266666666667,42.59,18.39,43.7,15.63,46.3266666666667,15.36,51.1327777777778,6.0,99.9,15.67,39.9877777777778,18.255,53.4222222222222,15.4633333333333,48.6633333333333,6.01666666666667,767.633333333333,93.5,7.0,62.3333333333333,5.08333333333333,2.529618889093399,2.529618889093399,0,0,0,0,0,0,0,1
40.0,0.0,17.6666666666667,43.06,16.89,42.7,18.39,43.6266666666667,15.6,46.29,15.385,51.1755555555556,6.0,99.9,15.67,39.9977777777778,18.22,53.4611111111111,15.5,48.7,6.03333333333333,767.566666666667,94.0,7.0,62.6666666666667,5.16666666666667,29.69966484233737,29.69966484233737,0,0,0,0,0,0,0,1
50.0,0.0,17.6,43.0,16.89,42.7,18.39,43.7,15.6,46.29,15.36,51.1877777777778,6.0,99.9,15.67,40.0027777777778,18.21,53.4988888888889,15.5,48.7,6.05,767.5,94.5,7.0,63.0,5.25,7.662532420363277,7.662532420363277,0,0,0,0,0,0,0,1
40.0,0.0,17.6,43.0,16.89,42.73,18.4175,43.7,15.6,46.29,15.335,51.2,6.0,99.9,15.67,40.07,18.21,53.525,15.5,48.76,6.06666666666667,767.433333333333,95.0,7.0,63.3333333333333,5.33333333333333,38.13903625123203,38.13903625123203,0,0,0,0,0,0,0,1
220.0,10.0,17.6,43.1933333333333,16.89,42.8175,18.5,43.7,15.6,46.29,15.345,51.1816666666667,6.0,99.9,15.685,40.1083333333333,18.2,53.525,15.5,48.8266666666667,6.08333333333333,767.366666666667,95.5,7.0,63.6666666666667,5.41666666666667,49.764053244143724,49.764053244143724,0,0,0,0,0,0,0,1
360.0,0.0,17.6,43.4666666666667,16.89,42.9,18.4633333333333,43.6333333333333,15.66,46.6233333333333,15.335,51.0972222222222,6.09,99.9,15.645,40.2633333333333,18.1888888888889,53.4194444444444,15.5,48.9,6.1,767.3,96.0,7.0,64.0,5.5,8.699905534740537,8.699905534740537,0,0,0,0,0,0,0,1
360.0,30.0,17.6,43.6266666666667,16.79,42.9333333333333,18.39,43.4333333333333,16.1666666666667,46.99,15.34,51.01,6.09,99.9,15.605,40.4094444444444,18.1055555555556,53.2166666666667,15.5,48.8633333333333,6.18333333333333,767.333333333333,95.8333333333333,6.66666666666667,60.0,5.55,30.956541129853576,30.956541129853576,0,0,0,0,0,0,0,1
590.0,20.0,17.6,43.76,16.8566666666667,43.1333333333333,18.29,43.29,16.76,46.53,15.39,51.0,6.09,99.9,15.6,40.6105555555556,18.1,53.0172222222222,15.5,48.79,6.26666666666667,767.366666666667,95.6666666666667,6.33333333333333,56.0,5.6,26.899158698506653,26.899158698506653,0,0,0,0,0,0,0,1
850.0,20.0,17.6,44.1666666666667,16.9266666666667,43.23,18.23,43.29,17.5233333333333,45.7666666666667,15.39,51.0,6.09,99.9,15.6,40.715,18.0944444444444,52.8216666666667,15.5,48.8633333333333,6.35,767.4,95.5,6.0,52.0,5.65,40.91291311196983,40.91291311196983,0,0,0,0,0,0,0,1
690.0,10.0,17.6666666666667,44.6933333333333,17.0,43.3633333333333,18.3233333333333,44.36,17.9966666666667,45.36,15.39,51.0,6.19,99.9,15.6,40.845,18.0333333333333,52.6366666666667,15.5,48.73,6.43333333333333,767.433333333333,95.3333333333333,5.66666666666667,48.0,5.7,16.08734535984695,16.08734535984695,0,0,0,0,0,0,0,1
800.0,10.0,17.79,45.49,17.1333333333333,43.5666666666667,18.5966666666667,45.6933333333333,18.4933333333333,44.9,15.37,51.045,6.19,99.9,15.6,40.9611111111111,18.0,52.535,15.5,48.59,6.51666666666667,767.466666666667,95.1666666666667,5.33333333333333,44.0,5.75,29.116346838418394,29.116346838418394,0,0,0,0,0,0,0,1
710.0,20.0,17.8566666666667,46.6966666666667,17.2,43.7,18.96,46.7666666666667,18.8266666666667,44.5,15.39,51.1327777777778,6.22666666666667,99.9,15.6,41.045,18.0,52.4277777777778,15.5,48.53,6.6,767.5,95.0,5.0,40.0,5.8,3.54661897290498,3.54661897290498,0,0,0,0,0,0,0,1
680.0,20.0,18.0333333333333,46.6633333333333,17.3233333333333,43.9333333333333,19.2933333333333,46.9,19.3,44.06,15.39,51.265,6.3,99.9,15.6,41.0961111111111,18.0,52.3816666666667,15.5,48.5,6.58333333333333,767.55,94.8333333333333,5.16666666666667,40.0,5.76666666666667,28.532200655899942,28.532200655899942,0,0,0,0,0,0,0,1
290.0,10.0,18.1,46.53,17.4633333333333,44.06,19.5333333333333,46.46,19.6333333333333,43.8,15.39,51.3983333333333,6.33333333333333,99.9,15.6,41.1877777777778,17.9816666666667,52.3327777777778,15.5,48.4333333333333,6.56666666666667,767.6,94.6666666666667,5.33333333333333,40.0,5.73333333333333,28.03386253071949,28.03386253071949,0,0,0,0,0,0,0,1
190.0,20.0,18.2,46.0966666666667,17.5333333333333,44.2,19.7266666666667,46.2,19.7266666666667,43.2,15.39,51.525,6.4,99.9,15.6,41.235,17.9083333333333,52.4266666666667,15.5,48.26,6.55,767.65,94.5,5.5,40.0,5.7,21.70854697469622,21.70854697469622,0,0,0,0,0,0,0,1
120.0,10.0,18.26,46.29,17.6,44.2,19.89,45.7333333333333,19.46,43.3333333333333,15.39,51.6083333333333,6.4,99.9,15.6,41.29,17.9083333333333,52.545,15.5,48.2,6.53333333333333,767.7,94.3333333333333,5.66666666666667,40.0,5.66666666666667,48.097439261619,48.097439261619,0,0,0,0,0,0,0,1
140.0,20.0,18.3233333333333,46.26,17.6333333333333,44.23,19.7633333333333,45.1333333333333,19.1333333333333,43.4333333333333,15.39,51.725,6.4,99.9,15.6,41.3816666666667,17.89,52.5961111111111,15.5,48.09,6.51666666666667,767.75,94.1666666666667,5.83333333333333,40.0,5.63333333333333,35.563584219198674,35.563584219198674,0,0,0,0,0,0,0,1
260.0,20.0,18.39,46.1266666666667,17.7,44.3633333333333,19.5666666666667,44.56,18.9266666666667,43.56,15.39,51.7961111111111,6.5,99.9,15.6,41.4277777777778,17.89,52.6633333333333,15.5,48.03,6.5,767.8,94.0,6.0,40.0,5.6,12.92347660055384,12.92347660055384,0,0,0,0,0,0,0,1
310.0,20.0,18.39,46.0,17.79,44.3633333333333,19.4266666666667,44.5,18.76,43.7666666666667,15.39,51.8877777777778,6.5225,99.9,15.6,41.535,17.89,52.7,15.5,48.0,6.5,767.85,94.6666666666667,5.83333333333333,43.6666666666667,5.7,46.28387688426301,46.28387688426301,0,0,0,0,0,0,0,1
230.0,40.0,18.4725,45.745,17.79,44.23,19.3566666666667,44.3333333333333,18.5666666666667,43.9666666666667,15.4205555555556,51.9327777777778,6.59,99.9,15.6,41.59,17.89,52.745,15.5,48.1933333333333,6.5,767.9,95.3333333333333,5.66666666666667,47.3333333333333,5.8,21.040583157446235,21.040583157446235,0,0,0,0,0,0,0,1
180.0,30.0,18.5666666666667,45.2666666666667,17.9266666666667,44.1633333333333,19.29,44.1266666666667,18.445,44.145,15.4511111111111,52.0388888888889,6.59,99.9,15.6,41.6572222222222,17.89,52.7938888888889,15.55,48.54,6.5,767.95,96.0,5.5,51.0,5.9,40.8150372793898,40.8150372793898,0,0,0,0,0,0,0,1
320.0,40.0,18.6333333333333,45.0,18.0,44.03,19.2,43.9666666666667,18.39,44.53,15.4144444444444,52.1033333333333,6.59,99.9,15.6,41.745,17.9266666666667,53.0773333333333,15.69,49.4,6.5,768.0,96.6666666666667,5.33333333333333,54.6666666666667,6.0,37.73325238144025,37.73325238144025,0,0,0,0,0,0,0,1
620.0,40.0,18.76,45.0,18.1,44.1633333333333,19.2,43.925,18.39,44.7233333333333,15.4633333333333,52.25,6.69,99.9,15.6,41.79,18.0,53.2611111111111,15.69,49.4,6.5,768.05,97.3333333333333,5.16666666666667,58.3333333333333,6.1,20.607165223918855,20.607165223918855,0,0,0,0,0,0,0,1
620.0,30.0,18.89,44.8333333333333,18.1975,43.9975,19.2,43.8,18.6633333333333,44.8633333333333,15.7144444444444,57.7511111111111,6.69,99.9,15.6,41.79,18.0,53.3572222222222,15.69,49.3633333333333,6.5,768.1,98.0,5.0,62.0,6.2,25.720841600559652,25.720841600559652,0,0,0,0,0,0,0,1
530.0,40.0,18.9633333333333,44.5666666666667,18.3566666666667,43.8266666666667,19.1333333333333,43.59,18.8566666666667,44.79,17.9411111111111,84.9561111111111,6.8,99.9,15.6,41.8572222222222,17.9755555555556,53.3305555555556,15.69,49.29,6.51666666666667,768.1,98.1666666666667,5.0,59.6666666666667,6.23333333333333,27.11423592409119,27.11423592409119,0,0,0,0,0,0,0,1
