Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2,WeekStatus,Mon,Tue,Wed,Thrs,Fri,Sat,Sun
50.0,10.0,21.39,47.2,20.5,47.2,21.7,46.7,18.79,49.2,19.5666666666667,52.2,11.0,99.9,19.1,51.4,21.0777777777778,58.0227777777778,17.6,52.9,10.9666666666667,758.3,91.6666666666667,7.33333333333333,62.6666666666667,9.63333333333333,14.031494746450335,14.031494746450335,1,1,0,0,0,0,0,0
40.0,10.0,21.3566666666667,47.2,20.5,47.23,21.6333333333333,46.6266666666667,18.89,49.29,19.5388888888889,52.2,11.0,99.9,19.0944444444444,51.3277777777778,21.0777777777778,57.8738888888889,17.6,52.9,11.0333333333333,758.35,90.8333333333333,7.66666666666667,62.8333333333333,9.56666666666667,32.14513515122235,32.14513515122235,1,1,0,0,0,0,0,0
50.0,10.0,21.29,47.2,20.4725,47.2675,21.6,46.6266666666667,18.8233333333333,49.23,19.5,52.2,11.0,99.9,19.0277777777778,51.1977777777778,21.05,57.745,17.6,52.9,11.1,758.4,90.0,8.0,63.0,9.5,47.93929406441748,47.93929406441748,1,1,0,0,0,0,0,0
50.0,10.0,21.29,47.23,20.39,47.2,21.6,46.7,18.79,49.2,19.5,52.2,10.9633333333333,99.9,19.0111111111111,51.0522222222222,21.0,57.5933333333333,17.6,52.9,11.0166666666667,758.466666666667,90.6666666666667,7.66666666666667,62.0,9.53333333333333,26.855452230665833,26.855452230665833,1,1,0,0,0,0,0,0
50.0,20.0,21.29,47.29,20.39,47.29,21.6333333333333,46.7,18.79,49.2,19.5,52.2,10.89,99.9,19.0555555555556,51.1411111111111,21.0,57.5,17.6,52.9,10.9333333333333,758.533333333333,91.3333333333333,7.33333333333333,61.0,9.56666666666667,21.572665916755795,21.572665916755795,1,1,0,0,0,0,0,0
40.0,10.0,21.29,47.3266666666667,20.39,47.29,21.6333333333333,46.7,18.79,49.2,19.5,52.2,10.86,99.9,19.0111111111111,51.0861111111111,20.9938888888889,57.5,17.6,52.9,10.85,758.6,92.0,7.0,60.0,9.6,36.205937003251165,36.205937003251165,1,1,0,0,0,0,0,0
50.0,10.0,21.29,47.4,20.29,47.29,21.6666666666667,46.76,18.79,49.2,19.4755555555556,52.1755555555556,10.8,99.9,19.0444444444444,51.025,20.9266666666667,57.5,17.6,52.9,10.7666666666667,758.666666666667,92.6666666666667,6.66666666666667,59.0,9.63333333333333,8.706206444185227,8.706206444185227,1,1,0,0,0,0,0,0
40.0,10.0,21.2,47.29,20.29,47.29,21.6666666666667,46.76,18.79,49.2,19.4633333333333,52.1205555555556,10.7633333333333,99.9,19.1,51.015,20.9144444444444,57.4166666666667,17.6,52.9,10.6833333333333,758.733333333333,93.3333333333333,6.33333333333333,58.0,9.66666666666667,16.01621905574575,16.01621905574575,1,1,0,0,0,0,0,0
30.0,10.0,21.2,47.29,20.29,47.4,21.6666666666667,46.79,18.79,49.2,19.445,52.055,10.69,99.9,19.1,51.05,20.89,57.3877777777778,17.65,52.95,10.6,758.8,94.0,6.0,57.0,9.7,19.39888691995293,19.39888691995293,1,1,0,0,0,0,0,0
20.0,10.0,21.2,47.29,20.29,47.4,21.6,46.79,18.73,49.2,19.39,52.0,10.66,99.9,19.05,50.965,20.89,57.3205555555556,17.6666666666667,52.9666666666667,10.55,758.85,94.0,6.0,51.6666666666667,9.63333333333333,2.724695368669927,2.724695368669927,1,1,0,0,0,0,0,0
30.0,10.0,21.1333333333333,47.3633333333333,20.29,47.4,21.7,46.79,18.7,49.2,19.39,52.0,10.6,99.9,19.0722222222222,50.9822222222222,20.8677777777778,57.27,17.7,53.0,10.5,758.9,94.0,6.0,46.3333333333333,9.56666666666667,13.896228221710771,13.896228221710771,1,1,0,0,0,0,0,0
40.0,10.0,21.1666666666667,47.4,20.23,47.3266666666667,21.6333333333333,46.73,18.76,49.2,19.39,52.0,10.6,99.9,19.0388888888889,50.9055555555556,20.8288888888889,57.24,17.7,53.0,10.45,758.95,94.0,6.0,41.0,9.5,35.77268935041502,35.77268935041502,1,1,0,0,0,0,0,0
50.0,20.0,21.1,47.4,20.2,47.3266666666667,21.6,46.73,18.7,49.2,19.39,52.0,10.5666666666667,99.9,19.0611111111111,50.95,20.79,57.335,17.7,53.09,10.4,759.0,94.0,6.0,35.6666666666667,9.43333333333333,16.427304118406028,16.427304118406028,1,1,0,0,0,0,0,0
50.0,10.0,21.1,47.4,20.2,47.4,21.6,46.8633333333333,18.7,49.2,19.39,52.01,10.5,99.9,19.1,50.8677777777778,20.79,57.4438888888889,17.7,53.2233333333333,10.35,759.05,94.0,6.0,30.3333333333333,9.36666666666667,30.072757450398058,30.072757450398058,1,1,0,0,0,0,0,0
80.0,20.0,23.79,45.3266666666667,22.8233333333333,43.8266666666667,23.7266666666667,44.6266666666667,21.1,49.0,21.1722222222222,79.3211111111111,10.69,87.7333333333333,18.7955555555556,44.8877777777778,21.1,54.0444444444444,17.79,49.29,10.3,759.8,91.1666666666667,9.0,59.0,8.83333333333333,47.3201414803043,47.3201414803043,1,1,0,0,0,0,0,0
70.0,20.0,23.7,45.29,22.745,43.79,23.6,44.7,21.0333333333333,48.9333333333333,21.0611111111111,79.0166666666667,10.69,88.49,18.79,44.9333333333333,21.1,54.1633333333333,17.79,49.3266666666667,10.3,759.8,91.3333333333333,9.0,56.0,8.86666666666667,17.273689550347626,17.273689550347626,1,1,0,0,0,0,0,0
80.0,20.0,23.7,45.29,22.7,43.8266666666667,23.6,44.7,21.0,48.9,20.9694444444444,78.1183333333333,10.69,89.63,18.7955555555556,44.9994444444444,21.0666666666667,54.1633333333333,17.79,49.4,10.3,759.8,91.5,9.0,53.0,8.9,20.271131151821464,20.271131151821464,1,1,0,0,0,0,0,0
70.0,30.0,23.6,45.09,22.6333333333333,43.8266666666667,23.6,44.7,21.0,48.9,20.89,76.9538888888889,10.6,90.845,18.8288888888889,45.08,21.0333333333333,54.1783333333333,17.79,49.4,10.3,759.8,91.6666666666667,9.0,50.0,8.93333333333333,26.82706757914275,26.82706757914275,1,1,0,0,0,0,0,0
230.0,20.0,23.6,45.03,22.6,43.79,23.5,44.7,21.0,48.8266666666667,20.8622222222222,75.5277777777778,10.5,92.0666666666667,18.79,45.1083333333333,21.0888888888889,54.2983333333333,17.79,49.475,10.3,759.8,91.8333333333333,9.0,47.0,8.96666666666667,13.791434385348111,13.791434385348111,1,1,0,0,0,0,0,0
350.0,20.0,23.5,45.0,22.6,43.79,23.5,44.7,21.0666666666667,48.86,20.785,74.1827777777778,10.4266666666667,92.9266666666667,18.79,45.2,21.0833333333333,54.33,17.79,49.5,10.3,759.8,92.0,9.0,44.0,9.0,20.28357044328004,20.28357044328004,1,1,0,0,0,0,0,0
70.0,20.0,23.5,45.0,22.5,43.8266666666667,23.39,44.7,21.4,48.86,20.71,72.7061111111111,10.36,94.4266666666667,18.8011111111111,45.2872222222222,21.0722222222222,54.3522222222222,17.79,49.5,10.2666666666667,759.8,92.3333333333333,9.0,47.3333333333333,9.03333333333333,21.775459416676313,21.775459416676313,1,1,0,0,0,0,0,0
50.0,30.0,23.4633333333333,45.0,22.5,43.9,23.39,44.7,21.8233333333333,48.2233333333333,20.6611111111111,70.5777777777778,10.3,95.36,18.8122222222222,45.3683333333333,21.05,54.345,17.79,49.56,10.2333333333333,759.8,92.6666666666667,9.0,50.6666666666667,9.06666666666667,16.10270794481039,16.10270794481039,1,1,0,0,0,0,0,0
60.0,20.0,23.39,45.0,22.4633333333333,43.8633333333333,23.39,44.79,21.89,48.09,20.6,68.0711111111111,10.19,96.3933333333333,18.8011111111111,45.4111111111111,21.0277777777778,54.4316666666667,17.79,49.6266666666667,10.2,759.8,93.0,9.0,54.0,9.1,0.17178446287289262,0.17178446287289262,1,1,0,0,0,0,0,0
60.0,20.0,23.3566666666667,44.9,22.39,43.8633333333333,23.3233333333333,44.8633333333333,21.79,48.23,20.55,66.2016666666667,10.19,97.1333333333333,18.8066666666667,45.4166666666667,21.0666666666667,54.6783333333333,17.79,49.7,10.1666666666667,759.8,93.3333333333333,9.0,57.3333333333333,9.13333333333333,48.64845369011164,48.64845369011164,1,1,0,0,0,0,0,0
70.0,20.0,23.29,44.9666666666667,22.39,43.9,23.29,45.0,21.73,48.3633333333333,20.5,64.9794444444444,10.16,97.9966666666667,18.7955555555556,45.4888888888889,21.0777777777778,54.8788888888889,17.8233333333333,49.8266666666667,10.1333333333333,759.8,93.6666666666667,9.0,60.6666666666667,9.16666666666667,5.64562949584797,5.64562949584797,1,1,0,0,0,0,0,0
60.0,20.0,23.26,44.9666666666667,22.3233333333333,43.9666666666667,23.29,45.06,21.7,48.53,20.5,64.1444444444444,10.1,98.3966666666667,18.79,45.5,21.0277777777778,55.015,17.89,49.9666666666667,10.1,759.8,94.0,9.0,64.0,9.2,27.42860976140946,27.42860976140946,1,1,0,0,0,0,0,0
50.0,20.0,23.2,44.9666666666667,22.29,44.03,23.29,45.09,21.7,48.6633333333333,20.4327777777778,63.5266666666667,10.1,98.8966666666667,18.79,45.555,21.0611111111111,55.1422222222222,17.89,50.09,10.1166666666667,759.766666666667,94.1666666666667,9.0,63.5,9.23333333333333,43.61486901761964,43.61486901761964,1,1,0,0,0,0,0,0
50.0,30.0,23.1666666666667,45.09,22.23,44.09,23.29,45.1633333333333,21.6,48.6266666666667,20.39,63.11,10.1,99.09,18.79,45.59,21.1,55.2,17.89,50.1633333333333,10.1333333333333,759.733333333333,94.3333333333333,9.0,63.0,9.26666666666667,43.12972800107673,43.12972800107673,1,1,0,0,0,0,0,0
60.0,20.0,23.1,45.1175,22.2,44.2,23.26,45.1633333333333,21.6,48.7,20.39,62.8933333333333,10.1,99.3333333333333,18.8011111111111,45.6022222222222,21.0666666666667,55.245,17.89,50.23,10.15,759.7,94.5,9.0,62.5,9.3,30.5271849851124,30.5271849851124,1,1,0,0,0,0,0,0
50.0,20.0,23.0333333333333,45.1266666666667,22.1333333333333,44.26,23.2,45.1725,21.6,48.73,20.3788888888889,62.675,10.16,99.4666666666667,18.8011111111111,45.6327777777778,21.0166666666667,55.235,17.89,50.29,10.1666666666667,759.666666666667,94.6666666666667,9.0,62.0,9.33333333333333,0.07390480022877455,0.07390480022877455,1,1,0,0,0,0,0,0
50.0,20.0,23.0,45.2,22.1,44.29,23.2,45.2,21.5333333333333,48.79,20.34,62.4922222222222,10.19,99.6233333333333,18.79,45.7,20.9694444444444,55.225,17.89,50.4,10.1833333333333,759.633333333333,94.8333333333333,9.0,61.5,9.36666666666667,16.201297764200717,16.201297764200717,1,1,0,0,0,0,0,0
70.0,20.0,22.9266666666667,45.26,22.0333333333333,44.29,23.2,45.26,21.5,48.9,20.29,62.2588888888889,10.19,99.7633333333333,18.8066666666667,45.715,20.9266666666667,55.3105555555556,17.89,50.4666666666667,10.2,759.6,95.0,9.0,61.0,9.4,43.52216402767226,43.52216402767226,1,0,1,0,0,0,0,0
70.0,20.0,22.89,45.3266666666667,22.0,44.4,23.2,45.26,21.5,48.9,20.29,62.0555555555556,10.19,99.8333333333333,18.7955555555556,45.725,20.89,55.5044444444444,17.89,50.53,10.2166666666667,759.6,95.0,8.66666666666667,58.0,9.41666666666667,25.341722939629108,25.341722939629108,1,0,1,0,0,0,0,0
60.0,30.0,22.89,45.4,22.0,44.4666666666667,23.23,45.23,21.5,48.9,20.28,61.7561111111111,10.19,99.9,18.8066666666667,45.7633333333333,20.89,55.7327777777778,17.89,50.59,10.2333333333333,759.6,95.0,8.33333333333333,55.0,9.43333333333333,45.261997543275356,45.261997543275356,1,0,1,0,0,0,0,0
60.0,20.0,22.79,45.3266666666667,21.89,44.59,23.29,45.29,21.5,48.9666666666667,20.235,61.5294444444444,10.19,99.9,18.7955555555556,45.7961111111111,20.8677777777778,55.9333333333333,17.89,50.6266666666667,10.25,759.6,95.0,8.0,52.0,9.45,49.315738247241825,49.315738247241825,1,0,1,0,0,0,0,0
60.0,20.0,22.79,45.4,21.89,44.6175,23.29,45.4,21.5,49.03,20.21,61.2377777777778,10.19,99.9,18.79,45.8144444444444,20.8511111111111,56.1066666666667,17.89,50.76,10.2666666666667,759.6,95.0,7.66666666666667,49.0,9.46666666666667,15.734353277366608,15.734353277366608,1,0,1,0,0,0,0,0
50.0,20.0,22.7,45.5,21.89,44.7,23.29,45.4,21.5,49.09,20.2,61.0094444444444,10.2633333333333,99.9,18.8122222222222,45.8816666666667,20.8233333333333,56.215,17.89,50.8266666666667,10.2833333333333,759.6,95.0,7.33333333333333,46.0,9.48333333333333,0.6418153760023415,0.6418153760023415,1,0,1,0,0,0,0,0
60.0,30.0,22.7,45.5,21.79,44.7,23.29,45.4333333333333,21.5,49.09,20.2,60.8311111111111,10.2633333333333,99.9,18.79,45.9,20.8122222222222,56.4266666666667,17.89,50.9975,10.3,759.6,95.0,7.0,43.0,9.5,20.552224037237465,20.552224037237465,1,0,1,0,0,0,0,0
50.0,0.0,22.7,45.7,21.79,44.76,23.29,45.5,21.5,49.09,20.2,60.5533333333333,10.2633333333333,99.9,18.79,45.9,20.7955555555556,56.51,17.9633333333333,51.09,10.2666666666667,759.583333333333,95.1666666666667,6.83333333333333,45.5,9.5,38.70404629269615,38.70404629269615,1,0,1,0,0,0,0,0
40.0,0.0,22.7,45.7,21.76,44.8266666666667,23.29,45.5,21.5,49.03,20.1388888888889,60.4722222222222,10.19,99.9,18.8344444444444,45.9555555555556,20.8233333333333,56.6266666666667,17.9266666666667,51.23,10.2333333333333,759.566666666667,95.3333333333333,6.66666666666667,48.0,9.5,47.615941893309355,47.615941893309355,1,0,1,0,0,0,0,0
50.0,0.0,22.6,45.79,21.7,44.9666666666667,23.29,45.5,21.39,48.8266666666667,20.1111111111111,60.2933333333333,10.2633333333333,99.9,18.79,45.9722222222222,20.8233333333333,56.7633333333333,18.0,51.3633333333333,10.2,759.55,95.5,6.5,50.5,9.5,36.31828873185441,36.31828873185441,1,0,1,0,0,0,0,0
50.0,0.0,22.6,45.79,21.7,45.1266666666667,23.29,45.59,21.3233333333333,48.9,20.1,60.145,10.19,99.9,18.79,46.0,20.84,56.835,18.0,51.4333333333333,10.1666666666667,759.533333333333,95.6666666666667,6.33333333333333,53.0,9.5,25.821957958396524,25.821957958396524,1,0,1,0,0,0,0,0
50.0,0.0,22.6,45.79,21.6333333333333,45.1266666666667,23.29,45.59,21.2,48.79,20.1,60.055,10.19,99.9,18.79,46.0,20.8622222222222,56.8511111111111,18.0,51.5,10.1333333333333,759.516666666667,95.8333333333333,6.16666666666667,55.5,9.5,36.69774152804166,36.69774152804166,1,0,1,0,0,0,0,0
50.0,0.0,22.6,45.79,21.6666666666667,45.2,23.29,45.6633333333333,21.1333333333333,48.79,20.1,59.95,10.19,99.9,18.8288888888889,46.035,20.89,56.765,18.0,51.53,10.1,759.5,96.0,6.0,58.0,9.5,42.520283185876906,42.520283185876906,1,0,1,0,0,0,0,0
40.0,0.0,22.5666666666667,45.8266666666667,21.6,45.2,23.29,45.6633333333333,21.0666666666667,48.8633333333333,20.0611111111111,59.8277777777778,10.19,99.9,18.8177777777778,46.08,20.8177777777778,56.6205555555556,18.0,51.59,10.1666666666667,759.483333333333,95.3333333333333,6.33333333333333,55.0,9.46666666666667,40.919310809113085,40.919310809113085,1,0,1,0,0,0,0,0
50.0,0.0,22.5,45.9,21.6,45.29,23.29,45.7,21.0,48.79,20.0,59.6916666666667,10.19,99.9,18.79,46.09,20.8233333333333,56.6016666666667,18.0,51.7,10.2333333333333,759.466666666667,94.6666666666667,6.66666666666667,52.0,9.43333333333333,36.08070032205433,36.08070032205433,1,0,1,0,0,0,0,0
40.0,0.0,22.5,45.9,21.6,45.29,23.29,45.7,20.89,48.9,20.0,59.5972222222222,10.19,99.9,18.79,46.09,20.79,56.4944444444444,18.0,51.7,10.3,759.45,94.0,7.0,49.0,9.4,22.07358836894855,22.07358836894855,1,0,1,0,0,0,0,0
40.0,0.0,22.5,45.9,21.5666666666667,45.4,23.29,45.73,20.89,48.9,20.0166666666667,59.545,10.19,99.9,18.79,46.09,20.8066666666667,56.4277777777778,18.0,51.79,10.3666666666667,759.433333333333,93.3333333333333,7.33333333333333,46.0,9.36666666666667,21.85551841976121,21.85551841976121,1,0,1,0,0,0,0,0
50.0,0.0,22.39,45.9,21.5,45.4,23.29,45.79,20.79,48.79,20.0055555555556,59.4661111111111,10.19,99.9,18.8344444444444,46.1816666666667,20.8455555555556,56.4033333333333,18.0,51.8633333333333,10.4333333333333,759.416666666667,92.6666666666667,7.66666666666667,43.0,9.33333333333333,41.79676325293258,41.79676325293258,1,0,1,0,0,0,0,0
40.0,0.0,22.39,45.9,21.5,45.5,23.29,45.79,20.73,48.8633333333333,20.0,59.4222222222222,10.19,99.9,18.8122222222222,46.2,20.8066666666667,56.3205555555556,18.1,52.03,10.5,759.4,92.0,8.0,40.0,9.3,19.25553272012621,19.25553272012621,1,0,1,0,0,0,0,0
50.0,0.0,22.39,45.9,21.4266666666667,45.4333333333333,23.26,45.8633333333333,20.7,48.9333333333333,20.0,59.3816666666667,10.19,99.9,18.8177777777778,46.2,20.8122222222222,56.3094444444444,18.1,52.2233333333333,10.4166666666667,759.35,93.1666666666667,7.16666666666667,40.5,9.38333333333333,33.72077163076028,33.72077163076028,1,0,1,0,0,0,0,0
50.0,0.0,22.39,45.9,21.4633333333333,45.56,23.2,45.79,20.7,49.0,20.0,59.275,10.19,99.9,18.8066666666667,46.2,20.79,56.21,18.1,52.2,10.3333333333333,759.3,94.3333333333333,6.33333333333333,41.0,9.46666666666667,3.890927298925817,3.890927298925817,1,0,1,0,0,0,0,0
50.0,0.0,22.3233333333333,45.9,21.39,45.5,23.2,45.79,20.6,48.9,19.9327777777778,59.21,10.19,99.9,18.8122222222222,46.22,20.79,56.215,18.1,52.2,10.25,759.25,95.5,5.5,41.5,9.55,41.44883572589606,41.44883572589606,1,0,1,0,0,0,0,0
50.0,0.0,22.29,45.9333333333333,21.39,45.5,23.26,45.93,20.6,48.9,19.89,59.1572222222222,10.19,99.9,18.79,46.2,20.79,56.29,18.1,52.2,10.1666666666667,759.2,96.6666666666667,4.66666666666667,42.0,9.63333333333333,0.8122736471705139,0.8122736471705139,1,0,1,0,0,0,0,0
40.0,0.0,22.29,46.0,21.39,45.5,23.2,45.9,20.5,49.0,19.89,59.0972222222222,10.19,99.9,18.8177777777778,46.275,20.79,56.29,18.1,52.2,10.0833333333333,759.15,97.8333333333333,3.83333333333333,42.5,9.71666666666667,5.634661542717367,5.634661542717367,1,0,1,0,0,0,0,0
40.0,0.0,22.29,46.0,21.29,45.59,23.2,45.9,20.5,49.0,19.89,59.03,10.2633333333333,99.9,18.8344444444444,46.27,20.79,56.225,18.1,52.29,10.0,759.1,99.0,3.0,43.0,9.8,24.551225639879704,24.551225639879704,1,0,1,0,0,0,0,0
40.0,0.0,22.23,46.0,21.3566666666667,45.7,23.2,45.9333333333333,20.5,49.06,19.89,58.9833333333333,10.2633333333333,99.9,18.8066666666667,46.29,20.79,56.275,18.1,52.29,9.91666666666667,759.066666666667,98.3333333333333,3.66666666666667,46.3333333333333,9.61666666666667,34.14935263572261,34.14935263572261,1,0,1,0,0,0,0,0
50.0,0.0,22.2,46.0,21.29,45.7,23.2,46.0,20.39,49.03,19.89,58.9222222222222,10.2633333333333,99.9,18.79,46.29,20.79,56.27,18.1666666666667,52.29,9.83333333333333,759.033333333333,97.6666666666667,4.33333333333333,49.6666666666667,9.43333333333333,30.316587968263775,30.316587968263775,1,0,1,0,0,0,0,0
50.0,0.0,22.2,46.0,21.29,45.79,23.2,46.0,20.39,49.09,19.8677777777778,58.8755555555556,10.16,99.9,18.8122222222222,46.3144444444444,20.79,56.285,18.2,52.4,9.75,759.0,97.0,5.0,53.0,9.25,44.862982898484915,44.862982898484915,1,0,1,0,0,0,0,0
40.0,0.0,22.1666666666667,46.0,21.23,45.73,23.2,46.0,20.39,49.09,19.8788888888889,58.8594444444444,10.0333333333333,99.9,18.8122222222222,46.3144444444444,20.79,56.22,18.2,52.4,9.66666666666667,758.966666666667,96.3333333333333,5.66666666666667,56.3333333333333,9.06666666666667,15.374644543044269,15.374644543044269,1,0,1,0,0,0,0,0
50.0,0.0,22.1,46.06,21.2,45.7,23.2,46.0,20.39,49.09,19.8288888888889,58.735,9.86,99.9,18.79,46.255,20.79,56.21,18.2,52.5,9.58333333333333,758.933333333333,95.6666666666667,6.33333333333333,59.6666666666667,8.88333333333333,27.123277739156038,27.123277739156038,1,0,1,0,0,0,0,0
50.0,0.0,22.1,46.09,21.26,45.76,23.2,46.06,20.29,49.2,19.8011111111111,58.6916666666667,9.8,99.9,18.79,46.2,20.79,56.145,18.2,52.5,9.5,758.9,95.0,7.0,63.0,8.7,36.79583847988397,36.79583847988397,1,0,1,0,0,0,0,0
40.0,0.0,22.1,46.1633333333333,21.2,45.79,23.2,46.09,20.29,49.2,19.79,58.6266666666667,9.66,99.9,18.79,46.2,20.785,56.09,18.2,52.5,9.46666666666667,758.833333333333,94.8333333333333,6.83333333333333,63.3333333333333,8.65,7.807605050038546,7.807605050038546,1,0,1,0,0,0,0,0
50.0,0.0,22.1,46.2,21.2,45.79,23.2,46.09,20.29,49.2,19.79,58.59,9.6,99.9,18.79,46.1877777777778,20.775,56.08,18.2,52.5,9.43333333333333,758.766666666667,94.6666666666667,6.66666666666667,63.6666666666667,8.6,34.12257704185322,34.12257704185322,1,0,1,0,0,0,0,0
40.0,0.0,22.1,46.2,21.2,45.79,23.2,46.09,20.29,49.2,19.79,58.585,9.56666666666667,99.9,18.8122222222222,46.1205555555556,20.79,56.005,18.2,52.5,9.4,758.7,94.5,6.5,64.0,8.55,44.03897451702505,44.03897451702505,1,0,1,0,0,0,0,0
40.0,0.0,22.1,46.2,21.1333333333333,45.79,23.2,46.09,20.2,49.2,19.79,58.54,9.5,99.9,18.79,46.09,20.79,56.0,18.2,52.5,9.36666666666667,758.633333333333,94.3333333333333,6.33333333333333,64.3333333333333,8.5,18.334006646182388,18.334006646182388,1,0,1,0,0,0,0,0
40.0,0.0,22.0333333333333,46.0666666666667,21.1,45.79,23.2,46.2,20.2,49.2,19.79,58.51,9.46333333333333,99.9,18.8011111111111,46.085,20.78,56.0,18.2,52.5,9.33333333333333,758.566666666667,94.1666666666667,6.16666666666667,64.6666666666667,8.45,1.650720660109073,1.650720660109073,1,0,1,0,0,0,0,0
50.0,0.0,22.0,46.03,21.1,45.8633333333333,23.2,46.2,20.2,49.2,19.79,58.5,9.39,99.9,18.8011111111111,46.01,20.735,56.0,18.2,52.5,9.3,758.5,94.0,6.0,65.0,8.4,25.98900265293196,25.98900265293196,1,0,1,0,0,0,0,0
50.0,0.0,22.0,46.09,21.1,45.9,23.15,46.2,20.2,49.2,19.79,58.4166666666667,9.39,99.9,18.79,46.0,20.7,56.005,18.2,52.5,9.33333333333333,758.45,93.1666666666667,6.0,60.8333333333333,8.3,5.635719874408096,5.635719874408096,1,0,1,0,0,0,0,0
50.0,0.0,21.9266666666667,46.09,21.0333333333333,45.8266666666667,23.1666666666667,46.2,20.1666666666667,49.2,19.79,58.3755555555556,9.33,99.9,18.79,46.0,20.7,56.1105555555556,18.2,52.56,9.36666666666667,758.4,92.3333333333333,6.0,56.6666666666667,8.2,45.11926390696317,45.11926390696317,1,0,1,0,0,0,0,0
50.0,0.0,21.89,46.09,21.0,45.79,23.1666666666667,46.2,20.1,49.1266666666667,19.765,58.3083333333333,9.39,99.9,18.79,45.9444444444444,20.7,56.255,18.23,52.6266666666667,9.4,758.35,91.5,6.0,52.5,8.1,10.998583433683962,10.998583433683962,1,0,1,0,0,0,0,0
40.0,0.0,21.89,46.09,21.0,45.79,23.2,46.29,20.1,49.2,19.735,58.29,9.3225,99.9,18.8233333333333,45.95,20.7,56.3727777777778,18.29,52.7,9.43333333333333,758.3,90.6666666666667,6.0,48.3333333333333,8.0,31.173825066071004,31.173825066071004,1,0,1,0,0,0,0,0
40.0,0.0,21.89,46.2,21.0,45.79,23.2,46.23,20.1,49.2,19.715,58.255,9.22666666666667,99.9,18.8011111111111,45.9111111111111,20.73,56.5983333333333,18.29,52.7,9.46666666666667,758.25,89.8333333333333,6.0,44.1666666666667,7.9,18.15698586869985,18.15698586869985,1,0,1,0,0,0,0,0
110.0,20.0,22.39,45.9666666666667,22.0333333333333,44.0666666666667,22.075,45.975,21.3566666666667,44.9666666666667,21.0938888888889,91.9805555555556,5.1925,95.9225,18.6,40.0094444444444,21.1611111111111,48.8327777777778,18.1,45.7,6.26666666666667,758.15,82.8333333333333,5.66666666666667,26.8333333333333,3.5,44.82216477626935,44.82216477626935,1,0,1,0,0,0,0,0
100.0,30.0,22.39,45.7666666666667,22.0,43.8633333333333,22.0,45.9,21.3566666666667,44.8266666666667,20.8744444444444,90.8566666666667,5.15666666666667,95.9933333333333,18.5555555555556,39.9111111111111,21.245,48.8144444444444,18.1,45.56,6.13333333333333,758.2,83.6666666666667,5.33333333333333,26.6666666666667,3.5,5.682586552575231,5.682586552575231,1,0,1,0,0,0,0,0
90.0,20.0,22.39,45.56,21.9266666666667,43.6566666666667,22.0,45.8327777777778,21.3566666666667,44.7233333333333,20.735,88.5288888888889,5.0,95.76,18.6,39.8572222222222,21.3011111111111,48.79,18.1,45.4333333333333,6.0,758.25,84.5,5.0,26.5,3.5,39.66929760063067,39.66929760063067,1,0,1,0,0,0,0,0
90.0,20.0,22.39,45.4333333333333,21.89,43.5266666666667,22.0,45.79,21.29,44.53,20.6722222222222,84.7177777777778,4.93333333333333,95.8333333333333,18.5777777777778,39.79,21.3011111111111,48.745,18.0666666666667,45.3333333333333,5.86666666666667,758.3,85.3333333333333,4.66666666666667,26.3333333333333,3.5,0.21588860545307398,0.21588860545307398,1,0,1,0,0,0,0,0
80.0,20.0,22.3566666666667,45.3633333333333,21.89,43.4,21.9764285714286,45.7707142857143,21.39,44.6933333333333,20.6,80.2677777777778,4.9,95.9,18.55,39.755,21.3066666666667,48.5877777777778,18.0,45.2,5.73333333333333,758.35,86.1666666666667,4.33333333333333,26.1666666666667,3.5,34.906995482742786,34.906995482742786,1,0,1,0,0,0,0,0
100.0,20.0,22.29,45.23,21.79,43.2,21.89,45.624375,21.39,44.5,20.5722222222222,76.5883333333333,4.9,95.9,18.5333333333333,39.7,21.34,48.3561111111111,18.0,45.09,5.6,758.4,87.0,4.0,26.0,3.5,25.348324235528708,25.348324235528708,1,0,1,0,0,0,0,0
90.0,30.0,22.29,45.0,21.79,43.1266666666667,21.89,45.6266666666667,21.3233333333333,44.56,20.4938888888889,73.9894444444444,4.76333333333333,95.69,18.5,39.6816666666667,21.3288888888889,48.2166666666667,18.0,45.03,5.65,758.416666666667,86.8333333333333,4.16666666666667,26.3333333333333,3.53333333333333,13.472205155994743,13.472205155994743,1,0,1,0,0,0,0,0
80.0,20.0,22.29,44.9333333333333,21.7,43.09,21.8733333333333,45.575,21.39,44.4333333333333,20.4022222222222,71.8911111111111,4.69,95.7633333333333,18.5,39.59,21.3344444444444,48.07,18.0333333333333,44.9333333333333,5.7,758.433333333333,86.6666666666667,4.33333333333333,26.6666666666667,3.56666666666667,31.732490425929427,31.732490425929427,1,0,1,0,0,0,0,0
100.0,20.0,22.26,44.6933333333333,21.7,43.03,21.8328571428571,45.5385714285714,21.3233333333333,44.6566666666667,20.3511111111111,71.4038888888889,4.62333333333333,95.7933333333333,18.5,39.7605555555556,21.3788888888889,48.1838888888889,18.0333333333333,44.86,5.75,758.45,86.5,4.5,27.0,3.6,49.88283012062311,49.88283012062311,1,0,1,0,0,0,0,0
